16-1-2 00:30:39.3|Info|Bootstrap|Starting Sonarr - /NzbDrone/NzbDrone.exe - Version 2.0.0.3645
16-1-2 00:30:50.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (62, '2016-01-02T00:30:50', 'convert_quality_models')
16-1-2 00:30:50.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.7|Debug|MigrationLogger|62: convert_quality_models migrated
16-1-2 00:30:50.7|Debug|MigrationLogger|Took: 00:00:00.0184810
16-1-2 00:30:50.7|Info|MigrationLogger|*** 63: add_remotepathmappings migrating ***
16-1-2 00:30:50.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:50.8|Info|add_remotepathmappings|Starting migration to 63
16-1-2 00:30:50.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (63, '2016-01-02T00:30:50', 'add_remotepathmappings')
16-1-2 00:30:50.8|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.8|Debug|MigrationLogger|63: add_remotepathmappings migrated
16-1-2 00:30:50.8|Debug|MigrationLogger|Took: 00:00:00.0230320
16-1-2 00:30:50.8|Info|MigrationLogger|*** 64: remove_method_from_logs migrating ***
16-1-2 00:30:50.8|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:50.8|Info|remove_method_from_logs|Starting migration to 64
16-1-2 00:30:50.8|Debug|MigrationLogger|DeleteColumn Logs Method
16-1-2 00:30:50.8|Debug|MigrationLogger|CREATE TABLE "Logs_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Message" TEXT NOT NULL, "Time" DATETIME NOT NULL, "Logger" TEXT NOT NULL, "Exception" TEXT, "ExceptionType" TEXT, "Level" TEXT NOT NULL)
16-1-2 00:30:50.8|Debug|MigrationLogger|INSERT INTO "Logs_temp" SELECT "Id", "Message", "Time", "Logger", "Exception", "ExceptionType", "Level" FROM "Logs"
16-1-2 00:30:50.8|Debug|MigrationLogger|DROP TABLE "Logs"
16-1-2 00:30:50.8|Debug|MigrationLogger|ALTER TABLE "Logs_temp" RENAME TO "Logs"
16-1-2 00:30:50.8|Debug|MigrationLogger|CREATE INDEX "IX_Logs_Time" ON "Logs" ("Time" ASC)
16-1-2 00:30:50.8|Debug|MigrationLogger|Took: 00:00:00.0176050
16-1-2 00:30:50.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (64, '2016-01-02T00:30:50', 'remove_method_from_logs')
16-1-2 00:30:50.8|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.8|Debug|MigrationLogger|64: remove_method_from_logs migrated
16-1-2 00:30:50.8|Debug|MigrationLogger|Took: 00:00:00.0317760
16-1-2 00:30:50.8|Info|MigrationLogger|*** 65: make_scene_numbering_nullable migrating ***
16-1-2 00:30:50.8|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:50.8|Info|make_scene_numbering_nullable|Starting migration to 65
16-1-2 00:30:50.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (65, '2016-01-02T00:30:50', 'make_scene_numbering_nullable')
16-1-2 00:30:50.8|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.9|Debug|MigrationLogger|65: make_scene_numbering_nullable migrated
16-1-2 00:30:50.9|Debug|MigrationLogger|Took: 00:00:00.0185120
16-1-2 00:30:50.9|Info|MigrationLogger|*** 66: add_tags migrating ***
16-1-2 00:30:50.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:50.9|Info|add_tags|Starting migration to 66
16-1-2 00:30:50.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (66, '2016-01-02T00:30:50', 'add_tags')
16-1-2 00:30:50.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.9|Debug|MigrationLogger|66: add_tags migrated
16-1-2 00:30:50.9|Debug|MigrationLogger|Took: 00:00:00.0163860
16-1-2 00:30:50.9|Info|MigrationLogger|*** 67: add_added_to_series migrating ***
16-1-2 00:30:50.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:50.9|Info|add_added_to_series|Starting migration to 67
16-1-2 00:30:50.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (67, '2016-01-02T00:30:50', 'add_added_to_series')
16-1-2 00:30:50.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.9|Debug|MigrationLogger|67: add_added_to_series migrated
16-1-2 00:30:50.9|Debug|MigrationLogger|Took: 00:00:00.0180000
16-1-2 00:30:50.9|Info|MigrationLogger|*** 68: add_release_restrictions migrating ***
16-1-2 00:30:50.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:50.9|Info|add_release_restrictions|Starting migration to 68
16-1-2 00:30:50.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (68, '2016-01-02T00:30:50', 'add_release_restrictions')
16-1-2 00:30:50.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:50.9|Debug|MigrationLogger|68: add_release_restrictions migrated
16-1-2 00:30:50.9|Debug|MigrationLogger|Took: 00:00:00.0222390
16-1-2 00:30:51.0|Info|MigrationLogger|*** 69: quality_proper migrating ***
16-1-2 00:30:51.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.0|Info|quality_proper|Starting migration to 69
16-1-2 00:30:51.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (69, '2016-01-02T00:30:51', 'quality_proper')
16-1-2 00:30:51.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.0|Debug|MigrationLogger|69: quality_proper migrated
16-1-2 00:30:51.0|Debug|MigrationLogger|Took: 00:00:00.0145520
16-1-2 00:30:51.0|Info|MigrationLogger|*** 70: delay_profile migrating ***
16-1-2 00:30:51.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.0|Info|delay_profile|Starting migration to 70
16-1-2 00:30:51.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (70, '2016-01-02T00:30:51', 'delay_profile')
16-1-2 00:30:51.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.0|Debug|MigrationLogger|70: delay_profile migrated
16-1-2 00:30:51.0|Debug|MigrationLogger|Took: 00:00:00.0168900
16-1-2 00:30:51.0|Info|MigrationLogger|*** 71: unknown_quality_in_profile migrating ***
16-1-2 00:30:51.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.0|Info|unknown_quality_in_profile|Starting migration to 71
16-1-2 00:30:51.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (71, '2016-01-02T00:30:51', 'unknown_quality_in_profile')
16-1-2 00:30:51.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.0|Debug|MigrationLogger|71: unknown_quality_in_profile migrated
16-1-2 00:30:51.0|Debug|MigrationLogger|Took: 00:00:00.0205050
16-1-2 00:30:51.0|Info|MigrationLogger|*** 72: history_downloadId migrating ***
16-1-2 00:30:51.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.1|Info|history_downloadId|Starting migration to 72
16-1-2 00:30:51.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (72, '2016-01-02T00:30:51', 'history_downloadId')
16-1-2 00:30:51.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.1|Debug|MigrationLogger|72: history_downloadId migrated
16-1-2 00:30:51.1|Debug|MigrationLogger|Took: 00:00:00.0501960
16-1-2 00:30:51.1|Info|MigrationLogger|*** 73: clear_ratings migrating ***
16-1-2 00:30:51.1|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.1|Info|clear_ratings|Starting migration to 73
16-1-2 00:30:51.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (73, '2016-01-02T00:30:51', 'clear_ratings')
16-1-2 00:30:51.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.1|Debug|MigrationLogger|73: clear_ratings migrated
16-1-2 00:30:51.1|Debug|MigrationLogger|Took: 00:00:00.0163040
16-1-2 00:30:51.1|Info|MigrationLogger|*** 74: disable_eztv migrating ***
16-1-2 00:30:51.1|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.1|Info|disable_eztv|Starting migration to 74
16-1-2 00:30:51.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (74, '2016-01-02T00:30:51', 'disable_eztv')
16-1-2 00:30:51.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.1|Debug|MigrationLogger|74: disable_eztv migrated
16-1-2 00:30:51.1|Debug|MigrationLogger|Took: 00:00:00.0166200
16-1-2 00:30:51.2|Info|MigrationLogger|*** 75: force_lib_update migrating ***
16-1-2 00:30:51.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.2|Info|force_lib_update|Starting migration to 75
16-1-2 00:30:51.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (75, '2016-01-02T00:30:51', 'force_lib_update')
16-1-2 00:30:51.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.2|Debug|MigrationLogger|75: force_lib_update migrated
16-1-2 00:30:51.2|Debug|MigrationLogger|Took: 00:00:00.0497520
16-1-2 00:30:51.2|Info|MigrationLogger|*** 76: add_users_table migrating ***
16-1-2 00:30:51.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.2|Info|add_users_table|Starting migration to 76
16-1-2 00:30:51.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (76, '2016-01-02T00:30:51', 'add_users_table')
16-1-2 00:30:51.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.2|Debug|MigrationLogger|76: add_users_table migrated
16-1-2 00:30:51.2|Debug|MigrationLogger|Took: 00:00:00.0207430
16-1-2 00:30:51.2|Info|MigrationLogger|*** 77: add_add_options_to_series migrating ***
16-1-2 00:30:51.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.2|Info|add_add_options_to_series|Starting migration to 77
16-1-2 00:30:51.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (77, '2016-01-02T00:30:51', 'add_add_options_to_series')
16-1-2 00:30:51.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.3|Debug|MigrationLogger|77: add_add_options_to_series migrated
16-1-2 00:30:51.3|Debug|MigrationLogger|Took: 00:00:00.0171990
16-1-2 00:30:51.3|Info|MigrationLogger|*** 78: add_commands_table migrating ***
16-1-2 00:30:51.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.3|Info|add_commands_table|Starting migration to 78
16-1-2 00:30:51.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (78, '2016-01-02T00:30:51', 'add_commands_table')
16-1-2 00:30:51.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.3|Debug|MigrationLogger|78: add_commands_table migrated
16-1-2 00:30:51.3|Debug|MigrationLogger|Took: 00:00:00.0211510
16-1-2 00:30:51.3|Info|MigrationLogger|*** 79: dedupe_tags migrating ***
16-1-2 00:30:51.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.3|Info|dedupe_tags|Starting migration to 79
16-1-2 00:30:51.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (79, '2016-01-02T00:30:51', 'dedupe_tags')
16-1-2 00:30:51.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.3|Debug|MigrationLogger|79: dedupe_tags migrated
16-1-2 00:30:51.3|Debug|MigrationLogger|Took: 00:00:00.0150800
16-1-2 00:30:51.3|Info|MigrationLogger|*** 81: move_dot_prefix_to_transmission_category migrating ***
16-1-2 00:30:51.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.3|Info|move_dot_prefix_to_transmission_category|Starting migration to 81
16-1-2 00:30:51.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (81, '2016-01-02T00:30:51', 'move_dot_prefix_to_transmission_category')
16-1-2 00:30:51.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.4|Debug|MigrationLogger|81: move_dot_prefix_to_transmission_category migrated
16-1-2 00:30:51.4|Debug|MigrationLogger|Took: 00:00:00.0229970
16-1-2 00:30:51.4|Info|MigrationLogger|*** 82: add_fanzub_settings migrating ***
16-1-2 00:30:51.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.4|Info|add_fanzub_settings|Starting migration to 82
16-1-2 00:30:51.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (82, '2016-01-02T00:30:51', 'add_fanzub_settings')
16-1-2 00:30:51.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.4|Debug|MigrationLogger|82: add_fanzub_settings migrated
16-1-2 00:30:51.4|Debug|MigrationLogger|Took: 00:00:00.0185780
16-1-2 00:30:51.4|Info|MigrationLogger|*** 83: additonal_blacklist_columns migrating ***
16-1-2 00:30:51.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.4|Info|additonal_blacklist_columns|Starting migration to 83
16-1-2 00:30:51.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (83, '2016-01-02T00:30:51', 'additonal_blacklist_columns')
16-1-2 00:30:51.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.4|Debug|MigrationLogger|83: additonal_blacklist_columns migrated
16-1-2 00:30:51.4|Debug|MigrationLogger|Took: 00:00:00.0183670
16-1-2 00:30:51.4|Info|MigrationLogger|*** 84: update_quality_minmax_size migrating ***
16-1-2 00:30:51.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.4|Info|update_quality_minmax_size|Starting migration to 84
16-1-2 00:30:51.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (84, '2016-01-02T00:30:51', 'update_quality_minmax_size')
16-1-2 00:30:51.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.4|Debug|MigrationLogger|84: update_quality_minmax_size migrated
16-1-2 00:30:51.4|Debug|MigrationLogger|Took: 00:00:00.0248880
16-1-2 00:30:51.4|Info|MigrationLogger|*** 85: expand_transmission_urlbase migrating ***
16-1-2 00:30:51.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.5|Info|expand_transmission_urlbase|Starting migration to 85
16-1-2 00:30:51.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (85, '2016-01-02T00:30:51', 'expand_transmission_urlbase')
16-1-2 00:30:51.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.5|Debug|MigrationLogger|85: expand_transmission_urlbase migrated
16-1-2 00:30:51.5|Debug|MigrationLogger|Took: 00:00:00.0188990
16-1-2 00:30:51.5|Info|MigrationLogger|*** 86: pushbullet_device_ids migrating ***
16-1-2 00:30:51.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.5|Info|pushbullet_device_ids|Starting migration to 86
16-1-2 00:30:51.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (86, '2016-01-02T00:30:51', 'pushbullet_device_ids')
16-1-2 00:30:51.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.5|Debug|MigrationLogger|86: pushbullet_device_ids migrated
16-1-2 00:30:51.5|Debug|MigrationLogger|Took: 00:00:00.0187610
16-1-2 00:30:51.5|Info|MigrationLogger|*** 87: remove_eztv migrating ***
16-1-2 00:30:51.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.5|Info|remove_eztv|Starting migration to 87
16-1-2 00:30:51.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (87, '2016-01-02T00:30:51', 'remove_eztv')
16-1-2 00:30:51.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.5|Debug|MigrationLogger|87: remove_eztv migrated
16-1-2 00:30:51.5|Debug|MigrationLogger|Took: 00:00:00.0180090
16-1-2 00:30:51.5|Info|MigrationLogger|*** 88: pushbullet_devices_channels_list migrating ***
16-1-2 00:30:51.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.5|Info|pushbullet_devices_channels_list|Starting migration to 88
16-1-2 00:30:51.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (88, '2016-01-02T00:30:51', 'pushbullet_devices_channels_list')
16-1-2 00:30:51.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.6|Debug|MigrationLogger|88: pushbullet_devices_channels_list migrated
16-1-2 00:30:51.6|Debug|MigrationLogger|Took: 00:00:00.0259290
16-1-2 00:30:51.6|Info|MigrationLogger|*** 89: add_on_rename_to_notifcations migrating ***
16-1-2 00:30:51.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.6|Info|add_on_rename_to_notifcations|Starting migration to 89
16-1-2 00:30:51.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (89, '2016-01-02T00:30:51', 'add_on_rename_to_notifcations')
16-1-2 00:30:51.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.6|Debug|MigrationLogger|89: add_on_rename_to_notifcations migrated
16-1-2 00:30:51.6|Debug|MigrationLogger|Took: 00:00:00.0148440
16-1-2 00:30:51.6|Info|MigrationLogger|*** 90: update_kickass_url migrating ***
16-1-2 00:30:51.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.6|Info|update_kickass_url|Starting migration to 90
16-1-2 00:30:51.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (90, '2016-01-02T00:30:51', 'update_kickass_url')
16-1-2 00:30:51.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.6|Debug|MigrationLogger|90: update_kickass_url migrated
16-1-2 00:30:51.6|Debug|MigrationLogger|Took: 00:00:00.0203840
16-1-2 00:30:51.6|Info|MigrationLogger|*** 91: added_indexerstatus migrating ***
16-1-2 00:30:51.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.6|Info|added_indexerstatus|Starting migration to 91
16-1-2 00:30:51.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (91, '2016-01-02T00:30:51', 'added_indexerstatus')
16-1-2 00:30:51.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.6|Debug|MigrationLogger|91: added_indexerstatus migrated
16-1-2 00:30:51.7|Debug|MigrationLogger|Took: 00:00:00.0210790
16-1-2 00:30:51.7|Info|MigrationLogger|*** 92: add_unverifiedscenenumbering migrating ***
16-1-2 00:30:51.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.7|Info|add_unverifiedscenenumbering|Starting migration to 92
16-1-2 00:30:51.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (92, '2016-01-02T00:30:51', 'add_unverifiedscenenumbering')
16-1-2 00:30:51.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.7|Debug|MigrationLogger|92: add_unverifiedscenenumbering migrated
16-1-2 00:30:51.7|Debug|MigrationLogger|Took: 00:00:00.0178560
16-1-2 00:30:51.7|Info|MigrationLogger|*** 93: naming_config_replace_illegal_characters migrating ***
16-1-2 00:30:51.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.7|Info|naming_config_replace_illegal_characters|Starting migration to 93
16-1-2 00:30:51.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (93, '2016-01-02T00:30:51', 'naming_config_replace_illegal_characters')
16-1-2 00:30:51.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.7|Debug|MigrationLogger|93: naming_config_replace_illegal_characters migrated
16-1-2 00:30:51.7|Debug|MigrationLogger|Took: 00:00:00.0243500
16-1-2 00:30:51.7|Info|MigrationLogger|*** 94: add_tvmazeid migrating ***
16-1-2 00:30:51.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:51.7|Info|add_tvmazeid|Starting migration to 94
16-1-2 00:30:51.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (94, '2016-01-02T00:30:51', 'add_tvmazeid')
16-1-2 00:30:51.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:51.7|Debug|MigrationLogger|94: add_tvmazeid migrated
16-1-2 00:30:51.7|Debug|MigrationLogger|Took: 00:00:00.0207410
16-1-2 00:30:51.8|Debug|MigrationLogger|Took: 00:00:03.3292610
16-1-2 00:30:51.8|Info|Router|Application mode: Interactive
16-1-2 00:30:51.8|Debug|Router|Console selected
16-1-2 00:30:51.9|Info|OwinHostController|Listening on the following URLs:
16-1-2 00:30:51.9|Info|OwinHostController|  http://*:8989/
16-1-2 00:30:52.0|Debug|OwinAppFactory|Attaching NzbDroneVersionMiddleWare to host
16-1-2 00:30:52.0|Debug|OwinAppFactory|Attaching SignalRMiddleWare to host
16-1-2 00:30:52.0|Debug|OwinAppFactory|Attaching NancyMiddleWare to host
